method,dataset,n_clusters,top_k,test_accuracy,confidence,negative_f1,positive_f1,elapsed
MainApproch_PCA,sst2,512,8,0.5172018348623854,0.15758657957405925,0.13195876288659794,0.6656076250992851,0.013002634048461914
MainApproch_PCA,sst2,512,16,0.518348623853211,0.15758657957405925,0.1532258064516129,0.6634615384615385,0.012942790985107422
MainApproch_PCA,sst2,512,32,0.5252293577981652,0.15758657957405925,0.14814814814814814,0.670906200317965,0.013115167617797852
MainApproch_PCA,sst2,512,64,0.5206422018348624,0.15758657957405925,0.13636363636363635,0.6682539682539683,0.013211965560913086
MainApproch_PCA,sst2,512,128,0.5160550458715596,0.15758657957405925,0.145748987854251,0.6624,0.013905525207519531
MainApproch_PCA,sst2,512,256,0.5091743119266054,0.15758657957405925,0.0,0.6747720364741641,0.014607667922973633
MainApproch_PCA,sst2,1024,1,0.5275229357798165,0.1710718986485357,0.530751708428246,0.5242494226327944,0.010787248611450195
MainApproch_PCA,sst2,1024,2,0.5091743119266054,0.1710718986485357,0.018348623853211007,0.672782874617737,0.018805742263793945
MainApproch_PCA,sst2,1024,4,0.5091743119266054,0.1710718986485357,0.044642857142857144,0.6697530864197531,0.018491506576538086
MainApproch_PCA,sst2,1024,8,0.5045871559633027,0.1710718986485357,0.009174311926605503,0.6697247706422017,0.019093036651611328
MainApproch_PCA,sst2,1024,16,0.5149082568807339,0.1710718986485357,0.06208425720620842,0.6728538283062645,0.018949508666992188
MainApproch_PCA,sst2,1024,32,0.5160550458715596,0.1710718986485357,0.09829059829059829,0.6692789968652038,0.019000768661499023
MainApproch_PCA,sst2,1024,64,0.5194954128440367,0.1710718986485357,0.12159329140461214,0.6692975532754537,0.01912522315979004
MainApproch_PCA,sst2,1024,128,0.5149082568807339,0.1710718986485357,0.10191082802547771,0.6677140612725845,0.020148038864135742
MainApproch_PCA,sst2,1024,256,0.5114678899082569,0.1710718986485357,0.08974358974358973,0.6661442006269593,0.02051544189453125
MainApproch_PCA,sst2,1024,512,0.5091743119266054,0.1710718986485357,0.0,0.6747720364741641,0.02025151252746582
LayerWise_9216_PCA,imdb,2,1,0.51588,0.025898917438354086,0.5818332584735514,0.42522676544616983,0.21946096420288086
LayerWise_9216_PCA,imdb,4,1,0.53976,0.12582617100058022,0.4979053936114505,0.5751735341899277,0.2159566879272461
LayerWise_9216_PCA,imdb,4,2,0.52832,0.12582617100058022,0.35654261704681867,0.6277072677906168,0.213700532913208
LayerWise_9216_PCA,imdb,8,1,0.54156,0.11664932905335398,0.511570424035798,0.5680798944789901,0.21697640419006348
LayerWise_9216_PCA,imdb,8,2,0.53168,0.11664932905335398,0.42708944999021337,0.6039778108510351,0.2145061492919922
LayerWise_9216_PCA,imdb,8,4,0.55036,0.11664932905335398,0.5344763324636601,0.5651955285653502,0.21436095237731934
LayerWise_9216_PCA,imdb,16,1,0.55476,0.15376033590339216,0.5597088722756219,0.5496986124034143,0.21729779243469238
LayerWise_9216_PCA,imdb,16,2,0.53416,0.15376033590339216,0.4671486090775988,0.5861995451961343,0.21818137168884277
LayerWise_9216_PCA,imdb,16,4,0.53976,0.15376033590339216,0.4876202351264696,0.5822683706070287,0.21770644187927246
LayerWise_9216_PCA,imdb,16,8,0.54952,0.15376033590339216,0.5313358302122347,0.5663457835964574,0.2185521125793457
LayerWise_9216_PCA,imdb,32,1,0.5442,0.17225213764386083,0.5203518962832007,0.5657889722973747,0.22088074684143066
LayerWise_9216_PCA,imdb,32,2,0.5358,0.17225213764386083,0.4758119156240119,0.5834679300814759,0.22270464897155762
LayerWise_9216_PCA,imdb,32,4,0.53444,0.17225213764386083,0.4555363240866352,0.5933689690109353,0.22172999382019043
LayerWise_9216_PCA,imdb,32,8,0.54112,0.17225213764386083,0.4935099337748345,0.5805484460694699,0.22210168838500977
LayerWise_9216_PCA,imdb,32,16,0.54404,0.17225213764386083,0.5032899036995075,0.5786107722450186,0.22419357299804688
LayerWise_9216_PCA,imdb,64,1,0.53936,0.17413465034962594,0.49667832167832165,0.5753687315634218,0.22268319129943848
LayerWise_9216_PCA,imdb,64,2,0.53896,0.17413465034962594,0.49188855581026275,0.5780494948015815,0.23117494583129883
LayerWise_9216_PCA,imdb,64,4,0.53736,0.17413465034962594,0.48453516356181475,0.5803642696466149,0.23178458213806152
LayerWise_9216_PCA,imdb,64,8,0.5368,0.17413465034962594,0.4802513464991023,0.5822510822510821,0.23557329177856445
LayerWise_9216_PCA,imdb,64,16,0.5434,0.17413465034962594,0.5054802235411342,0.5759185644759818,0.23643875122070312
LayerWise_9216_PCA,imdb,64,32,0.539,0.17413465034962594,0.4701880200432124,0.5919920699543314,0.24003982543945312
LayerWise_9216_PCA,imdb,128,1,0.54328,0.18255142591014833,0.5198486122792263,0.5645308924485126,0.22582793235778809
LayerWise_9216_PCA,imdb,128,2,0.53544,0.18255142591014833,0.4745747376040535,0.5836679093776884,0.24872207641601562
LayerWise_9216_PCA,imdb,128,4,0.53424,0.18255142591014833,0.46709382151029744,0.5863587921847246,0.24962854385375977
LayerWise_9216_PCA,imdb,128,8,0.53552,0.18255142591014833,0.4729005901044031,0.5848409009653199,0.25090837478637695
LayerWise_9216_PCA,imdb,128,16,0.54256,0.18255142591014833,0.5198992443324938,0.563177998472116,0.2566096782684326
LayerWise_9216_PCA,imdb,128,32,0.54824,0.18255142591014833,0.536979337487701,0.5589659481412058,0.2596871852874756
LayerWise_9216_PCA,imdb,128,64,0.54344,0.18255142591014833,0.5013978682509173,0.5789434853179872,0.26433682441711426
LayerWise_9216_PCA,imdb,256,1,0.54956,0.18836204420515473,0.5283745864220798,0.568923936760709,0.2376563549041748
LayerWise_9216_PCA,imdb,256,2,0.53432,0.18836204420515473,0.45188323917137474,0.595201668984701,0.2791156768798828
LayerWise_9216_PCA,imdb,256,4,0.53456,0.18836204420515473,0.47022400291385913,0.5849621914681123,0.28008437156677246
LayerWise_9216_PCA,imdb,256,8,0.5382,0.18836204420515473,0.48963352636930285,0.578326454581979,0.2817399501800537
LayerWise_9216_PCA,imdb,256,16,0.53796,0.18836204420515473,0.49022463480294803,0.5775209392487474,0.2869281768798828
LayerWise_9216_PCA,imdb,256,32,0.53756,0.18836204420515473,0.48510221351267097,0.5803172759284133,0.29096269607543945
LayerWise_9216_PCA,imdb,256,64,0.54284,0.18836204420515473,0.5025462459194777,0.577095282146161,0.3036384582519531
LayerWise_9216_PCA,imdb,256,128,0.54452,0.18836204420515473,0.4994945277130676,0.5821131050680759,0.31877636909484863
LayerWise_9216_PCA,imdb,512,1,0.54964,0.20205506888169936,0.5319476200374141,0.5660435536712276,0.26171231269836426
LayerWise_9216_PCA,imdb,512,2,0.53532,0.20205506888169936,0.45585273314909364,0.5945342221911974,0.3861575126647949
LayerWise_9216_PCA,imdb,512,4,0.53048,0.20205506888169936,0.42040292316808214,0.6054188516875084,0.3519737720489502
LayerWise_9216_PCA,imdb,512,8,0.53584,0.20205506888169936,0.47478953562053045,0.5841754461406149,0.42011046409606934
LayerWise_9216_PCA,imdb,512,16,0.53548,0.20205506888169936,0.47426320793154964,0.5839274837877539,0.35826706886291504
LayerWise_9216_PCA,imdb,512,32,0.53828,0.20205506888169936,0.4907125523935583,0.5777208706786171,0.3628404140472412
LayerWise_9216_PCA,imdb,512,64,0.5356,0.20205506888169936,0.4745655322230268,0.583930619266055,0.36732029914855957
LayerWise_9216_PCA,imdb,512,128,0.54076,0.20205506888169936,0.49478547854785476,0.579065077910174,0.39235877990722656
LayerWise_9216_PCA,imdb,512,256,0.54248,0.20205506888169936,0.49123743439195805,0.5843447924994549,0.4179041385650635
LayerWise_9216_PCA,imdb,1024,1,0.54036,0.2347932912376005,0.46650262314870705,0.5962545237342327,0.30225300788879395
LayerWise_9216_PCA,imdb,1024,2,0.53012,0.2347932912376005,0.41002460951232983,0.6095915450829207,0.47212934494018555
LayerWise_9216_PCA,imdb,1024,4,0.53092,0.2347932912376005,0.41653813622568286,0.6078057590047155,0.47219300270080566
LayerWise_9216_PCA,imdb,1024,8,0.53296,0.2347932912376005,0.442193770303841,0.598321177927618,0.4780416488647461
LayerWise_9216_PCA,imdb,1024,16,0.53372,0.2347932912376005,0.46253861404398544,0.5882519162163117,0.4819779396057129
LayerWise_9216_PCA,imdb,1024,32,0.53496,0.2347932912376005,0.4687928356026684,0.5864693746887671,0.4870469570159912
